ticker,Date,num_mentions
LOOP,05-01,1
LOOP,07-01,2
LOPE,01-01,2
LOTZ,02-01,10
LOTZ,03-01,1
LOTZ,05-01,3
LOTZ,06-01,4
LOV,04-01,1
LOV,06-01,5
LOVE,01-01,332
LOVE,12-01,12
LOW,01-01,116
LOW,02-01,92
LOW,03-01,45
LOW,04-01,15
LOW,05-01,15
LOW,06-01,10
LOW,07-01,11
LOW,08-01,7
LOW,09-01,7
LOW,10-01,3
LOW,12-01,22
LPCN,01-01,4
LPG,02-01,1
LPG,03-01,1
LPG,04-01,2
LPG,06-01,23
LPI,06-01,1
LPI,08-01,1
LPL,01-01,14
LPL,04-01,3
LPL,12-01,2
LPRO,06-01,1
LPX,04-01,7
LPX,05-01,3
LPX,06-01,1
LQD,01-01,2
LQD,04-01,2
LQDT,08-01,1
LRCX,01-01,2
LRCX,02-01,10
LRCX,03-01,1
LRCX,04-01,4
LRCX,05-01,3
LRCX,06-01,2
LRCX,08-01,1
LSAT,01-01,4
LSCC,02-01,3
LSCC,03-01,3
LSCC,05-01,2
LSCC,09-01,1
LSF,02-01,2
LSPD,01-01,8
LSPD,02-01,4
LSPD,06-01,5
LSPD,07-01,3
LSPD,09-01,7
LSPD,10-01,3
LSPD,12-01,2
LSTR,05-01,4
LTC,01-01,4
LTC,02-01,1
LTC,03-01,1
LTC,04-01,5
LTC,06-01,8
LTC,07-01,1
LTCH,06-01,2
LTCH,09-01,5
LTHM,01-01,12
LTHM,03-01,2
LTHM,06-01,1
LTHM,08-01,3
LTL,06-01,1
LTNC,02-01,1
LTRPB,01-01,4
LTRPB,03-01,2
LUB,03-01,1
LULU,01-01,24
LULU,02-01,2
LULU,03-01,12
LULU,04-01,12
LULU,05-01,5
LULU,06-01,9
LULU,07-01,6
LULU,08-01,3
LULU,09-01,37
LULU,10-01,1
LULU,12-01,46
LUMN,01-01,90
LUMN,02-01,42
LUMN,03-01,14
LUMN,04-01,1
LUMN,06-01,2
LUMN,07-01,1
LUMN,08-01,1
LUMN,09-01,3
LUMN,12-01,26
LUNA,01-01,2
LUNA,06-01,1
LUNG,03-01,2
LUV,01-01,16
LUV,02-01,34
LUV,03-01,13
LUV,04-01,8
LUV,05-01,10
LUV,06-01,4
LUV,07-01,5
LUV,08-01,2
LUV,09-01,1
LUXA,03-01,2
LVS,01-01,8
LVS,02-01,2
LVS,03-01,7
LVS,05-01,2
LVS,06-01,2
LVS,07-01,1
LVS,08-01,3
LVS,09-01,1
LX,02-01,1
LX,03-01,4
LX,07-01,3
LXU,10-01,1
LYFT,01-01,14
LYFT,03-01,4
LYFT,05-01,4
LYFT,06-01,3
LYFT,07-01,2
LYFT,08-01,2
LYFT,09-01,2
LYG,02-01,2
LYG,04-01,1
LYG,06-01,1
LYL,04-01,1
LYSCF,01-01,2
LYV,01-01,2
LYV,02-01,1
LYV,03-01,4
LYV,04-01,1
LYV,07-01,2
LYV,08-01,2
LYV,10-01,2
LZ,09-01,2
LZB,06-01,59
LZB,07-01,12
LZB,08-01,1
M,01-01,18
M,02-01,3
M,03-01,1
M,04-01,2
M,06-01,2
M,08-01,1
M,10-01,1
MA,01-01,102
MA,02-01,74
MA,03-01,31
MA,04-01,32
MA,05-01,18
MA,06-01,31
MA,07-01,12
MA,08-01,16
MA,09-01,35
MA,10-01,2
MA,12-01,14
MAC,01-01,92
MAC,02-01,61
MAC,03-01,14
MAC,04-01,1
MAC,05-01,5
MAC,07-01,1
MAC,12-01,2
MACE,02-01,2
MACK,02-01,1
MACK,03-01,1
MAG,03-01,2
MAGA,01-01,36
MAGA,02-01,12
MAGA,03-01,1
MAGA,04-01,1
MAGS,02-01,2
MAIN,01-01,6
MAIN,02-01,10
MAIN,03-01,3
MAIN,04-01,2
MAIN,05-01,1
MAIN,06-01,4
MAIN,07-01,1
MAIN,08-01,1
MAIN,09-01,1
MAN,01-01,298
MAN,02-01,149
MAN,03-01,91
MAN,04-01,37
MAN,05-01,10
MAN,06-01,38
MAN,07-01,12
MAN,08-01,4
MAN,09-01,6
MAN,10-01,4
MAN,12-01,58
MANU,04-01,4
MANU,05-01,1
MAPS,06-01,49
MAPS,07-01,8
MAPS,08-01,10
MAPS,09-01,3
MAPS,10-01,8
MAPSW,06-01,1
MAR,01-01,6
MAR,02-01,8
MAR,03-01,16
MAR,04-01,6
MAR,05-01,1
MAR,06-01,2
MAR,09-01,1
MARA,01-01,74
MARA,02-01,119
MARA,03-01,30
MARA,04-01,33
MARA,05-01,58
MARA,06-01,18
MARA,07-01,15
MARA,08-01,15
MARA,09-01,15
MARA,10-01,9
MARA,12-01,14
MARK,01-01,22
MARK,02-01,33
MARK,03-01,2
MARK,04-01,4
MARK,05-01,3
MARK,06-01,3
MARK,07-01,1
MARK,08-01,2
MARPS,10-01,4
MARZ,06-01,1
MASS,01-01,4
MASS,02-01,8
MASS,03-01,1
MASS,04-01,2
MASS,06-01,2
MAT,02-01,2
MAT,03-01,2
MAT,06-01,4
MAT,07-01,2
MATX,07-01,1
MATX,10-01,1
MAX,01-01,24
MAX,02-01,15
MAX,03-01,9
MAX,04-01,6
MAX,05-01,6
MAX,06-01,8
MAX,07-01,4
MAX,09-01,4
MAX,12-01,8
MAXN,01-01,20
MAXN,02-01,6
MAXN,04-01,1
MAXR,01-01,76
MAXR,02-01,4
MAXR,03-01,17
MAXR,05-01,2
MAXR,06-01,4
MAXR,08-01,1
MAXR,09-01,2
MAYS,04-01,1
MAYS,06-01,1
MBB,05-01,1
MBOT,06-01,3
MBUU,02-01,2
MC,01-01,112
MC,02-01,92
MC,03-01,21
MC,04-01,19
MC,05-01,16
MC,06-01,13
MC,07-01,8
MC,08-01,6
MC,09-01,1
MC,12-01,2
MCD,01-01,22
MCD,02-01,17
MCD,03-01,8
MCD,04-01,5
MCD,05-01,8
MCD,06-01,5
MCD,07-01,13
MCD,08-01,11
MCD,09-01,4
MCD,10-01,1
MCD,12-01,2
MCFE,06-01,4
MCFE,08-01,73
MCFE,09-01,1
MCHI,07-01,1
MCHI,09-01,2
MCHI,10-01,3
MCHP,01-01,2
MCHP,02-01,1
MCHP,03-01,1
MCHP,06-01,1
MCI,03-01,5
MCI,04-01,1
MCI,05-01,1
MCK,05-01,1
MCK,10-01,1
MCN,02-01,3
MCO,02-01,1
MCO,05-01,2
MCOA,01-01,2
MCOA,02-01,2
MCR,02-01,1
MCR,03-01,1
MCRB,06-01,6
MCRB,07-01,4
MCS,02-01,4
MCS,03-01,2
MCY,01-01,2
MD,01-01,12
MD,02-01,11
MD,03-01,11
MD,04-01,8
MD,05-01,2
MD,06-01,5
MD,07-01,1
MD,08-01,3
MD,09-01,1
MDB,02-01,3
MDB,09-01,4
MDC,02-01,1
MDLA,01-01,4
MDLA,02-01,1
MDLZ,04-01,2
MDP,02-01,3
MDP,05-01,5
MDP,10-01,1
MDRR,03-01,1
MDRR,06-01,2
MDT,02-01,1
MDT,05-01,2
MDT,06-01,2
MDT,07-01,1
MDU,01-01,2
MDU,04-01,4
MDVL,01-01,4
MDWD,06-01,1
MDXG,05-01,2
MDXG,12-01,4
MDY,02-01,2
ME,06-01,74
ME,07-01,77
ME,08-01,48
ME,09-01,54
ME,10-01,5
MEAR,01-01,2
MED,03-01,2
MED,04-01,4
MED,08-01,3
MEDH,02-01,2
MEDS,01-01,2
MEG,01-01,4
MEG,03-01,1
MEG,04-01,1
MEG,05-01,1
MEG,09-01,1
MEG,10-01,1
MELI,01-01,4
MELI,02-01,3
MELI,03-01,2
MELI,05-01,1
MELI,06-01,5
MELI,08-01,1
MELI,10-01,1
MEN,01-01,42
MEN,02-01,35
MEN,03-01,11
MEN,04-01,2
MERC,06-01,2
MESA,06-01,4
MET,04-01,1
META,08-01,1
META,10-01,1
MF,06-01,4
MF,07-01,13
MF,08-01,7
MFA,01-01,2
MFA,03-01,1
MFA,07-01,3
MFA,08-01,1
MFA,12-01,2
MFAC,12-01,2
MFC,04-01,2
MFG,03-01,1
MFG,04-01,1
MFG,05-01,1
MFG,06-01,1
MFGP,03-01,1
MFM,03-01,1
MG,01-01,6
MG,02-01,1
MG,03-01,2
MG,05-01,4
MG,06-01,1
MG,07-01,1
MGA,01-01,30
MGA,04-01,3
MGA,05-01,2
MGA,06-01,1
MGA,12-01,6
MGK,01-01,2
MGK,05-01,2
MGK,08-01,1
MGM,01-01,10
MGM,02-01,48
MGM,03-01,5
MGM,04-01,4
MGM,05-01,65
MGM,06-01,23
MGM,07-01,1
MGM,08-01,4
MGM,09-01,4
MGM,10-01,2
MGM,12-01,2
MGMB,05-01,1
MGMT,03-01,1
MGNI,01-01,162
MGNI,02-01,36
MGNI,03-01,6
MGNI,04-01,1
MGNI,05-01,3
MGNI,06-01,3
MGNI,07-01,5
MGNI,08-01,5
MGNI,09-01,1
MGNI,12-01,30
MGP,02-01,1
MGP,06-01,1
MGY,02-01,2
MHO,09-01,3
MIC,01-01,14
MIC,02-01,4
MIC,03-01,5
MIC,04-01,1
MIC,05-01,1
MID,02-01,8
MID,06-01,1
MIG,06-01,1
MIK,01-01,12
MIK,03-01,11
MILE,03-01,2
MILE,04-01,3
MILE,05-01,1
MILE,06-01,2
MILE,07-01,3
MILE,08-01,2
MILE,09-01,9
MILN,01-01,4
MILN,02-01,1
MIMO,08-01,2
MIMO,09-01,1
MIN,01-01,10
MIN,02-01,7
MIN,03-01,3
MIN,05-01,3
MIN,06-01,1
MIND,01-01,16
MIND,02-01,14
MIND,03-01,14
MIND,04-01,9
MIND,06-01,3
MIND,07-01,1
MINE,02-01,4
MINT,01-01,2
MINT,02-01,3
MIRO,06-01,1
MIT,03-01,1
MIT,04-01,10
MIT,05-01,3
MIT,06-01,5
MITC,04-01,1
MITC,05-01,7
MITC,06-01,21
MITT,01-01,8
MITT,03-01,3
MITT,04-01,1
MITT,05-01,1
MITT,06-01,8
MJ,01-01,72
MJ,02-01,145
MJ,03-01,77
MJ,04-01,23
MJ,05-01,19
MJ,06-01,13
MJ,07-01,3
MJ,08-01,3
MJ,09-01,3
MJ,10-01,6
MJJ,02-01,3
MJNA,02-01,2
MJNA,06-01,1
MKD,06-01,3
MKSI,02-01,7
ML,09-01,5
ML,10-01,1
MLHR,04-01,1
MLI,03-01,1
MLM,01-01,14
MLM,02-01,34
MLM,03-01,22
MLM,05-01,3
MLM,06-01,16
MLM,07-01,13
MLM,08-01,10
MLM,09-01,3
MLM,12-01,6
MLN,02-01,3
MLN,03-01,1
MLN,04-01,1
MLP,02-01,3
MLP,03-01,2
MLP,06-01,3
MLYF,02-01,2
MMAT,06-01,16
MMAT,07-01,59
MMEDF,02-01,4
MMEDF,04-01,2
MMLP,03-01,1
MMM,01-01,6
MMM,02-01,4
MMM,03-01,1
MMM,04-01,4
MMM,05-01,1
MMM,07-01,1
MMM,09-01,4
MMNFF,02-01,1
MMNFF,03-01,2
MMNFF,04-01,1
MMP,02-01,2
MMP,03-01,2
MMP,08-01,2
MMS,01-01,16
MMS,02-01,3
MMS,03-01,7
MMS,04-01,1
MMS,05-01,2
MMS,06-01,1
MMS,12-01,2
MMT,03-01,5
MMT,04-01,1
MMT,05-01,2
MMYT,01-01,2
MMYT,06-01,2
MN,02-01,8
MN,03-01,9
MN,04-01,1
MN,05-01,2
MN,06-01,4
MN,08-01,1
MNDY,06-01,4
MNDY,09-01,1
MNKD,01-01,4
MNKKQ,01-01,2
MNMD,04-01,1547
MNMD,05-01,65
MNMD,06-01,64
MNMD,07-01,4
MNMD,08-01,2
MNMD,09-01,1
MNSO,01-01,2
MNSO,08-01,2
MNST,03-01,1
MNST,06-01,5
MNST,07-01,2
MNST,08-01,1
MNTK,06-01,1
MNTV,06-01,1
MO,01-01,24
MO,02-01,107
MO,03-01,68
MO,04-01,52
MO,05-01,9
MO,06-01,21
MO,07-01,6
MO,08-01,7
MO,09-01,1
MO,10-01,5
MOAT,01-01,2
MOAT,03-01,1
MOAT,05-01,2
MOAT,06-01,5
MOAT,12-01,2
MOD,01-01,26
MOD,02-01,24
MOD,03-01,7
MOD,04-01,12
MOD,05-01,5
MOD,06-01,7
MOD,08-01,3
MOH,01-01,4
MOH,03-01,1
MOM,01-01,30
MOM,02-01,34
MOM,03-01,12
MOMO,01-01,8
MOMO,02-01,4
MOMO,03-01,2
MOMO,05-01,3
MOMO,06-01,6
MOMO,07-01,16
MON,03-01,2
MON,04-01,1
MON,05-01,1
MON,06-01,1
MOO,01-01,4
MOO,02-01,7
MOO,03-01,1
MOO,04-01,2
MOO,06-01,7
MOON,12-01,58
MOR,01-01,2
MOR,02-01,2
MOR,06-01,3
MORF,03-01,1
MORT,02-01,1
MOS,01-01,6
MOS,02-01,7
MOS,04-01,18
MOS,05-01,4
MOS,06-01,1
MOS,08-01,2
MOVE,03-01,1
MOVE,04-01,12
MOVE,05-01,6
MOVE,06-01,27
MP,01-01,182
MP,02-01,22
MP,03-01,11
MP,04-01,5
MP,05-01,3
MP,06-01,7
MP,08-01,2
MP,12-01,38
MPAA,07-01,1
MPC,01-01,8
MPC,02-01,15
MPC,03-01,9
MPC,04-01,1
MPC,05-01,6
MPC,06-01,1
MPC,07-01,4
MPC,08-01,1
MPC,10-01,1
MPLN,01-01,2
MPLN,03-01,1
MPLN,06-01,2
MPLN,09-01,1
MPLN,10-01,2
MPW,08-01,1
MQ,06-01,1
MQ,08-01,11
MQ,09-01,3
MQ,10-01,1
MRAD,01-01,2
MRCY,04-01,2
MRIN,06-01,1
MRIN,07-01,1
MRIN,09-01,3
MRK,01-01,8
MRK,02-01,2
MRK,03-01,14
MRK,04-01,5
MRK,06-01,1
MRK,09-01,6
MRK,10-01,13
MRNA,01-01,70
MRNA,02-01,57
MRNA,03-01,23
MRNA,04-01,23
MRNA,05-01,6
MRNA,06-01,20
MRNA,07-01,60
MRNA,08-01,190
MRNA,09-01,35
MRNA,10-01,10
MRNA,12-01,82
MRO,01-01,8
MRO,02-01,16
MRO,03-01,32
MRO,04-01,2
MRO,05-01,12
MRO,06-01,5
MRO,07-01,3
MRO,08-01,1
MRO,09-01,12
MRO,10-01,20
MRTN,04-01,1
MRVI,01-01,2
MRVI,05-01,1
MRVL,01-01,4
MRVL,02-01,7
MRVL,04-01,1
MRVL,06-01,7
MRVL,09-01,2
MRVL,12-01,2
MS,01-01,70
MS,02-01,40
MS,03-01,71
MS,04-01,61
MS,05-01,14
MS,06-01,15
MS,07-01,14
MS,08-01,10
MS,09-01,18
MS,10-01,7
MS,12-01,8
MSA,03-01,1
MSB,05-01,2
MSC,02-01,4
MSC,03-01,1
MSC,04-01,1
MSC,06-01,2
MSCI,01-01,8
MSCI,02-01,1
MSCI,03-01,1
MSCI,04-01,4
MSCI,05-01,8
MSCI,06-01,7
MSCI,07-01,3
MSCI,08-01,5
MSCI,09-01,2
MSFT,01-01,306
MSFT,02-01,128
MSFT,03-01,66
MSFT,04-01,158
MSFT,05-01,97
MSFT,06-01,60
MSFT,07-01,171
MSFT,08-01,66
MSFT,09-01,83
MSFT,10-01,28
MSFT,12-01,54
MSGE,01-01,2
MSGN,02-01,2
MSGS,01-01,6
MSI,01-01,2
MSI,02-01,2
MSI,03-01,1
MSI,06-01,4
MSM,01-01,36
MSM,02-01,187
MSM,03-01,118
MSM,04-01,36
MSM,05-01,12
MSM,06-01,48
MSM,07-01,7
MSM,08-01,1
MSN,01-01,4
MSN,02-01,7
MSOS,01-01,146
MSOS,02-01,184
MSOS,03-01,49
MSOS,04-01,15
MSOS,05-01,17
MSOS,06-01,112
MSOS,07-01,19
MSOS,08-01,5
MSOS,10-01,2
MSOS,12-01,8
MSP,02-01,6
MSP,03-01,2
MSP,08-01,1
MSRT,02-01,1
MSRT,03-01,2
MSTR,01-01,32
MSTR,02-01,42
MSTR,03-01,4
MSTR,04-01,19
MSTR,05-01,10
MSTR,06-01,17
MSTR,07-01,5
MSTR,08-01,6
MSTR,09-01,1
MSTR,10-01,4
MSTR,12-01,2
MT,01-01,1548
MT,02-01,59
MT,03-01,43
MT,04-01,15
MT,05-01,51
MT,06-01,136
MT,07-01,28
MT,08-01,2
MT,09-01,20
MT,12-01,218
MTB,01-01,2
MTC,02-01,1
MTCH,01-01,18
MTCH,02-01,27
MTCH,03-01,2
MTCH,04-01,7
MTCH,05-01,1
MTCH,07-01,2
MTCH,08-01,3
MTCH,09-01,2
MTCH,12-01,8
MTD,01-01,8
MTD,04-01,1
MTD,05-01,1
MTDR,01-01,4
MTDR,02-01,1
MTDR,03-01,1
MTG,01-01,2
MTG,02-01,15
MTG,03-01,4
MTG,05-01,2
MTG,06-01,1
MTG,07-01,3
MTL,05-01,2
MTLS,06-01,2
MTLS,07-01,4
MTN,01-01,2
MTN,02-01,2
MTNB,03-01,1
MTRN,05-01,1
MTTR,07-01,3
MTTR,08-01,4
MTTR,09-01,17
MTX,02-01,2
MTX,03-01,1
MTZ,05-01,2
MU,01-01,122
MU,02-01,109
MU,03-01,26
MU,04-01,22
MU,05-01,13
MU,06-01,140
MU,07-01,63
MU,08-01,80
MU,09-01,23
MU,10-01,3
MU,12-01,22
MUB,03-01,4
MUDS,04-01,4
MUDS,05-01,2
MUDS,06-01,2
MUFG,06-01,1
MUH,01-01,2
MUH,02-01,3
MUR,02-01,3
MUR,05-01,2
MUS,03-01,2
MUST,01-01,224
MUST,12-01,4
MUX,01-01,4
MUX,05-01,1
MVES,06-01,1
MVIS,01-01,4
MVIS,02-01,163
MVIS,03-01,89
MVIS,04-01,3080
MVIS,05-01,563
MVIS,06-01,251
MVIS,07-01,81
MVIS,08-01,130
MVIS,09-01,123
MVIS,10-01,6
MVIS,12-01,6
MVP,03-01,11
MVP,04-01,10
MVP,05-01,4
MVP,06-01,16
MVP,07-01,6
MVP,08-01,2
MVP,09-01,6
MVP,10-01,2
MVST,07-01,3
MVST,08-01,487
MVST,09-01,39
MVST,10-01,3
MVSTW,08-01,1
MWA,02-01,5
MWK,03-01,1
MX,02-01,4
MX,03-01,8
MX,04-01,2
MX,05-01,2
MX,06-01,10
MX,07-01,2
MX,08-01,3
MYOV,01-01,4
MYOV,03-01,1
MYOV,04-01,3
MYOV,05-01,3
MYOV,06-01,1
MYOV,08-01,1
MYOV,09-01,1
MYOV,12-01,2
MYPS,06-01,1
MYRG,06-01,6
MYY,01-01,2
NAD,01-01,2
NAIL,01-01,4
NAIL,02-01,1
NAIL,03-01,2
NAIL,04-01,3
NAIL,05-01,3
NAIL,12-01,2
NAK,01-01,4
NAK,02-01,6
NAK,03-01,2
NAKD,01-01,44
NAKD,02-01,17
NAKD,03-01,14
NAKD,04-01,5
NAKD,05-01,4
NAKD,06-01,22
NAKD,07-01,5
NAKD,09-01,4
NAN,01-01,2
NAN,02-01,1
NAN,03-01,1
NAPA,03-01,10
NAPA,04-01,1
NAPA,07-01,288
NAT,02-01,7
NAT,03-01,5
NAT,05-01,1
NAT,06-01,4
NAUT,08-01,4
NAV,01-01,86
NAV,02-01,13
NAV,03-01,18
NAV,04-01,4
NAV,05-01,5
NAV,06-01,14
NAV,12-01,48
NAVI,01-01,2
NAVI,08-01,2
NBA,01-01,16
NBA,02-01,18
NBA,03-01,25
NBA,04-01,10
NBA,05-01,9
NBA,06-01,6
NBA,12-01,4
NBEV,01-01,2
NBEV,03-01,1
NBRV,02-01,4
NBTB,02-01,1
NC,01-01,4
NC,02-01,6
NC,03-01,1
NC,04-01,1
NC,05-01,3
NC,06-01,1
NCLH,01-01,20
NCLH,02-01,45
NCLH,03-01,31
NCLH,04-01,22
NCLH,05-01,21
NCLH,06-01,19
NCLH,07-01,14
NCLH,08-01,7
NCLH,09-01,2
NCLH,12-01,2
NCNO,01-01,8
NCNO,04-01,1
NCR,01-01,10
NDAQ,01-01,2
NDAQ,02-01,3
NDAQ,03-01,5
NDAQ,05-01,1
NDAQ,06-01,3
NDAQ,08-01,1
NDAQ,09-01,1
NDRA,02-01,1
NDRA,03-01,1
NE,06-01,14
NE,07-01,2
NE,08-01,1
NE,09-01,1
NEA,02-01,2
NEAR,01-01,10
NEAR,02-01,7
NEAR,03-01,7
NEAR,04-01,3
NEAR,05-01,1
NEAR,06-01,3
NEE,01-01,46
NEE,02-01,5
NEE,03-01,4
NEE,04-01,18
NEE,05-01,3
NEE,07-01,2
NEE,12-01,2
NEGG,06-01,9
NEGG,07-01,284
NEGG,08-01,9
NEGG,09-01,3
NEM,01-01,6
NEM,02-01,1
NEM,03-01,1
NEM,04-01,3
NEM,05-01,3
NEM,07-01,1
NEM,09-01,1
NEO,01-01,10
NEO,02-01,4
NEO,04-01,9
NEO,05-01,1
NEO,09-01,2
NEOG,06-01,1
NEP,01-01,2
NERD,01-01,6
NERD,02-01,4
NERD,03-01,3
NERD,04-01,1
NERD,06-01,3
NES,02-01,3
NES,06-01,2
NET,01-01,78
NET,02-01,56
NET,03-01,26
NET,04-01,13
NET,05-01,13
NET,06-01,21
NET,07-01,6
NET,08-01,15
NET,09-01,9
NET,12-01,68
NEW,01-01,238
NEW,12-01,20
NEWR,03-01,2
NEWT,05-01,1
NEX,03-01,1
NEXT,01-01,158
NEXT,12-01,4
NFE,03-01,1
NFE,10-01,1
NFLX,01-01,130
NFLX,02-01,33
NFLX,03-01,24
NFLX,04-01,80
NFLX,05-01,10
NFLX,06-01,18
NFLX,07-01,46
NFLX,08-01,11
NFLX,09-01,13
NFLX,10-01,10
NG,01-01,6
NG,02-01,18
NG,03-01,3
NG,04-01,4
NG,05-01,9
NG,06-01,32
NG,08-01,1
NG,09-01,1
NG,10-01,4
NGA,01-01,338
NGA,03-01,3
NGAC,03-01,3
NGCA,06-01,19
NGCA,07-01,1
NGE,03-01,2
NGG,07-01,1
NGL,01-01,16
NGL,02-01,24
NGL,03-01,25
NGL,04-01,7
NGL,05-01,7
NGL,06-01,11
NGL,07-01,10
NGL,08-01,6
NGL,09-01,4
NGL,10-01,1
NGL,12-01,2
NGS,06-01,3
NH,01-01,12
NH,02-01,4
NH,03-01,4
NH,07-01,1
NH,12-01,2
NHI,05-01,1
NHS,02-01,14
NHS,03-01,6
NHS,04-01,4
NHS,05-01,1
NHS,06-01,7
NI,01-01,2
NI,02-01,7
NI,03-01,1
NI,04-01,1
NI,05-01,3
NI,06-01,9
NI,07-01,1
NIB,04-01,1
NICE,01-01,54
NICE,02-01,56
NICE,03-01,44
NICE,04-01,16
NICE,05-01,10
NICE,06-01,28
NICE,07-01,19
NICE,08-01,8
NICE,09-01,6
NICE,10-01,1
NICE,12-01,4
NINE,01-01,4
NINE,02-01,2
NINE,03-01,1
NINE,05-01,2
NINE,12-01,4
NIO,01-01,2986
NIO,02-01,907
NIO,03-01,466
NIO,04-01,283
NIO,05-01,211
NIO,06-01,351
NIO,07-01,226
NIO,08-01,133
NIO,09-01,48
NIO,10-01,63
NIO,12-01,322
NIU,01-01,18
NIU,02-01,4
NIU,03-01,1
NIU,12-01,4
NK,01-01,4
NK,02-01,3
NK,12-01,2
NKE,01-01,18
NKE,02-01,3
NKE,03-01,2
NKE,04-01,5
NKE,06-01,15
NKE,07-01,15
NKE,08-01,1
NKE,09-01,26
NKE,10-01,3
NKLA,01-01,238
NKLA,02-01,88
NKLA,03-01,80
NKLA,04-01,52
NKLA,05-01,70
NKLA,06-01,106
NKLA,07-01,64
NKLA,08-01,49
NKLA,09-01,21
NKLA,10-01,3
NKLA,12-01,102
NKSH,06-01,2
NKTR,02-01,4
NKTR,05-01,1
NKTX,03-01,1
NL,01-01,4
NL,02-01,3
NL,03-01,6
NL,04-01,4
NL,08-01,1
NLS,01-01,2
NLS,02-01,1
NLS,05-01,1
NLY,02-01,1
NLY,03-01,37
NLY,04-01,1
NLY,05-01,1
NLY,06-01,9
NLY,07-01,6
NM,01-01,6
NM,02-01,3
NM,03-01,2
NM,04-01,3
NM,06-01,5
NM,07-01,4
NM,08-01,1
NM,09-01,2
NMM,04-01,7
NMM,06-01,3
NMR,02-01,2
NMR,03-01,2
NMR,04-01,1
NMRD,06-01,2
NMRK,02-01,3
NMRK,03-01,1
NMS,02-01,3
NMS,04-01,1
NNA,06-01,2
NNDM,01-01,210
NNDM,02-01,48
NNDM,03-01,19
NNDM,04-01,25
NNDM,05-01,26
NNDM,06-01,114
NNDM,07-01,21
NNDM,08-01,8
NNDM,09-01,5
NNDM,10-01,1
NNN,01-01,8
NNN,03-01,2
NNN,04-01,1
NNN,06-01,1
NNN,08-01,1
NNOX,01-01,10
NNOX,03-01,9
NNOX,04-01,18
NNOX,05-01,4
NNOX,06-01,1
NNOX,08-01,1
NOAC,05-01,1
NOAH,01-01,2
NOAH,02-01,1
NOAH,03-01,1
NOAH,09-01,5
NOBL,02-01,2
NOBL,05-01,2
NOC,01-01,24
NOC,02-01,2
NOC,03-01,9
NOC,04-01,15
NOC,05-01,15
NOC,07-01,2
NOC,08-01,1
NOC,09-01,1
NOK,01-01,5150
NOK,02-01,5013
NOK,03-01,811
NOK,04-01,563
NOK,05-01,423
NOK,06-01,709
NOK,07-01,247
NOK,08-01,14
NOK,09-01,47
NOK,10-01,10
NOK,12-01,2
NOM,03-01,5
NOM,06-01,3
NOVA,01-01,6
NOVA,08-01,1
NOVC,03-01,1
NOVN,01-01,6
NOVN,05-01,3
NOVS,12-01,8
NOW,01-01,498
NOW,12-01,42
NP,01-01,8
NP,02-01,6
NP,03-01,5
NP,05-01,1
NP,06-01,2
NPA,05-01,1
NPK,05-01,1
NPO,03-01,2
NPV,01-01,2
NPV,03-01,2
NRC,01-01,2
NRC,02-01,8
NRC,03-01,3
NRC,04-01,1
NRC,12-01,2
NRG,02-01,23
NRG,05-01,10
NRG,06-01,5
NRGD,03-01,1
NRGU,01-01,6
NRGU,02-01,8
NRGU,03-01,9
NRGU,04-01,1
NRGU,07-01,2
NRGU,09-01,1
NRO,01-01,4
NRXP,07-01,3
NRZ,01-01,2
NRZ,02-01,3
NRZ,03-01,3
NRZ,05-01,1
NRZ,06-01,5
NRZ,07-01,5
NRZ,08-01,1
NRZ,09-01,1
NRZ,12-01,2
NS,01-01,4
NS,02-01,3
NS,03-01,1
NS,06-01,1
NS,09-01,2
NSA,01-01,20
NSA,02-01,10
NSA,03-01,9
NSA,04-01,2
NSA,05-01,5
NSA,06-01,1
NSA,08-01,1
NSA,12-01,2
NSC,02-01,2
NSC,03-01,1
NSC,05-01,1
NSC,06-01,5
NSL,03-01,1
NSPR,05-01,1
NSTB,02-01,2
NTAP,02-01,1
NTB,01-01,2
NTB,03-01,11
NTDOY,03-01,1
NTES,01-01,2
NTES,02-01,2
NTES,08-01,1
NTGR,01-01,2
NTGR,12-01,2
NTLA,01-01,2
NTLA,02-01,1
NTLA,03-01,2
NTLA,04-01,3
NTLA,06-01,23
NTLA,07-01,2
NTLA,08-01,5
NTLA,09-01,2
NTLA,12-01,2
NTR,05-01,1
NTRA,05-01,2
NUAN,04-01,3
NUE,01-01,24
NUE,03-01,4
NUE,04-01,1
NUE,05-01,23
NUE,06-01,36
NUE,07-01,12
NUE,08-01,5
NUE,09-01,7
NUE,10-01,3
NUE,12-01,4
NUGS,02-01,1
NUGT,01-01,2
NUGT,02-01,2
NUGT,05-01,3
NUGT,06-01,1
NUSC,02-01,6
NVAX,01-01,88
NVAX,02-01,154
NVAX,03-01,34
NVAX,04-01,28
NVAX,05-01,18
NVAX,06-01,33
NVAX,07-01,2
NVAX,08-01,12
NVAX,09-01,8
NVAX,10-01,4
NVAX,12-01,14
NVCN,01-01,2
NVCR,04-01,3
NVDA,01-01,286
NVDA,02-01,155
NVDA,03-01,44
NVDA,04-01,61
NVDA,05-01,56
NVDA,06-01,201
NVDA,07-01,437
NVDA,08-01,171
NVDA,09-01,62
NVDA,10-01,18
NVDA,12-01,76
NVMI,01-01,2
NVMI,02-01,2
NVO,02-01,2
NVO,03-01,1
NVO,07-01,1
NVO,08-01,2
